edge_type,source_id,source_name,source_type,target_id,target_name,target_type,key
PerformerOf,16532,Fang Qiao,Person,16530,Ghosting Memories,Song,0
PerformerOf,16533,Alexandra Mcdaniel,Person,16530,Ghosting Memories,Song,0
ProducerOf,16533,Alexandra Mcdaniel,Person,16530,Ghosting Memories,Song,1
DirectlySamples,16535,Distance Between Heartbeats,Song,5432,Sickle's Serenade,Song,0
CoverOf,16535,Distance Between Heartbeats,Song,933,Crossroads of Change,Song,0
DistributedBy,16535,Distance Between Heartbeats,Song,698,Sonora Liminal,RecordLabel,0
PerformerOf,16536,Jie Xu,Person,16535,Distance Between Heartbeats,Song,0
PerformerOf,16537,Xia Pan,Person,16535,Distance Between Heartbeats,Song,0
LyricistOf,16538,Ming Cheng,Person,16535,Distance Between Heartbeats,Song,0
PerformerOf,16538,Ming Cheng,Person,16535,Distance Between Heartbeats,Song,1
PerformerOf,16539,Yang Yan,Person,16535,Distance Between Heartbeats,Song,0
PerformerOf,16540,Jing Bai,Person,16535,Distance Between Heartbeats,Song,0
RecordedBy,16541,Empty Picture Frame,Song,938,Eternal Horizon Studios,RecordLabel,0
PerformerOf,16542,Michael Moreno,Person,16541,Empty Picture Frame,Song,0
ProducerOf,16542,Michael Moreno,Person,16541,Empty Picture Frame,Song,1
CoverOf,16543,Crimson Crossover,Album,2843,Sunset Sips,Song,0
RecordedBy,16543,Crimson Crossover,Album,218,Kamiogawa Rhythms,RecordLabel,0
DistributedBy,16543,Crimson Crossover,Album,218,Kamiogawa Rhythms,RecordLabel,1
LyricistOf,16544,Henri Da Costa,Person,16543,Crimson Crossover,Album,0
PerformerOf,16544,Henri Da Costa,Person,16543,Crimson Crossover,Album,1
PerformerOf,16545,Chantal-Geneviève Fournier,Person,16543,Crimson Crossover,Album,0
PerformerOf,16546,Capucine Martin,Person,16543,Crimson Crossover,Album,0
ProducerOf,16546,Capucine Martin,Person,16543,Crimson Crossover,Album,1
InStyleOf,16547,Rose from the Concrete,Song,11290,Perfect Harmony,Song,0
DistributedBy,16547,Rose from the Concrete,Song,1331,Valenciano Tracks,RecordLabel,0
ComposerOf,16548,Min Zhang,Person,16547,Rose from the Concrete,Song,0
PerformerOf,16548,Min Zhang,Person,16547,Rose from the Concrete,Song,1
PerformerOf,16549,Fang Liang,Person,16547,Rose from the Concrete,Song,0
LyricistOf,16550,Xiulan Hou,Person,16547,Rose from the Concrete,Song,0
InterpolatesFrom,16551,Number 1 Elevation,Song,8055,Decode My Heart,Song,0
InStyleOf,16551,Number 1 Elevation,Song,16162,Midnight on the Embankment,Album,0
RecordedBy,16551,Number 1 Elevation,Song,756,Lilnuaj,RecordLabel,0
DistributedBy,16551,Number 1 Elevation,Song,756,Lilnuaj,RecordLabel,1
InterpolatesFrom,16552,Chicago to MVP,Song,16036,The Middle Ground,Song,0
RecordedBy,16552,Chicago to MVP,Song,5632,Ozark Groove,RecordLabel,0
PerformerOf,16553,Juliusz Cierpisz,Person,16552,Chicago to MVP,Song,0
PerformerOf,16554,Jacek Kazimierczuk,Person,16552,Chicago to MVP,Song,0
InterpolatesFrom,16555,Pajama Parade,Album,11672,Sappho's Secret Garden,Song,0
RecordedBy,16555,Pajama Parade,Album,364,Arrayán,RecordLabel,0
DistributedBy,16555,Pajama Parade,Album,1116,Soliloquy Sounds,RecordLabel,0
PerformerOf,16556,Brian Oneal,Person,16555,Pajama Parade,Album,0
PerformerOf,16557,Catherine Roberts,Person,16555,Pajama Parade,Album,0
ProducerOf,16557,Catherine Roberts,Person,16555,Pajama Parade,Album,1
PerformerOf,16558,Michael Martin,Person,16555,Pajama Parade,Album,0
ComposerOf,16559,Jacqueline Miller,Person,16555,Pajama Parade,Album,0
PerformerOf,16559,Jacqueline Miller,Person,16555,Pajama Parade,Album,1
RecordedBy,16560,Slow Motion Weekend,Album,671,Nebeský Tón,RecordLabel,0
DistributedBy,16560,Slow Motion Weekend,Album,671,Nebeský Tón,RecordLabel,1
PerformerOf,16561,Christopher Humphrey,Person,16560,Slow Motion Weekend,Album,0
ComposerOf,16562,Wesley Cain,Person,16560,Slow Motion Weekend,Album,0
PerformerOf,16563,Kenneth Maldonado,Person,16560,Slow Motion Weekend,Album,0
CoverOf,16564,Couch Kingdom,Song,1162,Battlefield Mascara,Song,0
RecordedBy,16564,Couch Kingdom,Song,91,Verdant Groove,RecordLabel,0
DistributedBy,16564,Couch Kingdom,Song,3884,Sketch Sound,RecordLabel,0
PerformerOf,16565,Kimberly House,Person,16564,Couch Kingdom,Song,0
PerformerOf,16566,Li He,Person,16564,Couch Kingdom,Song,0
LyricistOf,16567,Jun Lu,Person,16564,Couch Kingdom,Song,0
PerformerOf,16568,Jing Gao,Person,16564,Couch Kingdom,Song,0
PerformerOf,16569,Yan Li,Person,16564,Couch Kingdom,Song,0
CoverOf,16570,Sunrise to Sunset Nowhere,Album,5767,Worse Than Yesterday,Album,0
CoverOf,16570,Sunrise to Sunset Nowhere,Album,15622,Whispers of Finality,Song,0
DirectlySamples,16570,Sunrise to Sunset Nowhere,Album,6896,Awakening Grace,Song,0
RecordedBy,16570,Sunrise to Sunset Nowhere,Album,6720,Transitory Resonance,RecordLabel,0
DistributedBy,16570,Sunrise to Sunset Nowhere,Album,1278,Starlight Grooves,RecordLabel,0
PerformerOf,16571,Rhonda Miller,Person,16570,Sunrise to Sunset Nowhere,Album,0
InterpolatesFrom,16572,One More Round,Song,10367,Rhythm of Existence,Song,0
RecordedBy,16572,One More Round,Song,16576,Cascade Mountain Institute,RecordLabel,0
LyricistOf,16573,Fang Zhou,Person,16572,One More Round,Song,0
PerformerOf,16573,Fang Zhou,Person,16572,One More Round,Song,1
ProducerOf,16574,Xiuying Xue,Person,16572,One More Round,Song,0
ComposerOf,16575,Jun Zhong,Person,16572,One More Round,Song,0
InterpolatesFrom,16577,Bottled Memories,Album,11097,Where the Horizons Whisper,Song,0
LyricalReferenceTo,16577,Bottled Memories,Album,10699,Echoes of a Forgotten Name,Song,0
RecordedBy,16577,Bottled Memories,Album,370,Wilderness Frequency,RecordLabel,0
DistributedBy,16577,Bottled Memories,Album,370,Wilderness Frequency,RecordLabel,1
ComposerOf,16578,Gang Bai,Person,16577,Bottled Memories,Album,0
PerformerOf,16578,Gang Bai,Person,16577,Bottled Memories,Album,1
PerformerOf,16579,John May,Person,16577,Bottled Memories,Album,0
RecordedBy,16580,Liquid Escape,Song,137,Pascoli Sonoro,RecordLabel,0
DistributedBy,16580,Liquid Escape,Song,118,Periáñez Pulse,RecordLabel,0
ComposerOf,16581,Yong Xiang,Person,16580,Liquid Escape,Song,0
LyricalReferenceTo,16582,Drowning in Denial,Song,13563,Unique Frequencies,Album,0
InStyleOf,16582,Drowning in Denial,Song,3194,Abundance Overflowing,Song,0
RecordedBy,16582,Drowning in Denial,Song,1879,Fassa Sounds,RecordLabel,0
DistributedBy,16582,Drowning in Denial,Song,277,Guyonne Grove,RecordLabel,0
PerformerOf,16583,Li Zeng,Person,16582,Drowning in Denial,Song,0
InStyleOf,16584,Byte by Byte,Song,1333,Blossoming Smiles,Song,0
InStyleOf,16584,Byte by Byte,Song,14893,Twilight's Threshold,Song,0
InterpolatesFrom,16584,Byte by Byte,Song,9754,Uncharted Loneliness,Album,0
RecordedBy,16584,Byte by Byte,Song,756,Lilnuaj,RecordLabel,0
DistributedBy,16584,Byte by Byte,Song,596,Devotional Pulse Records,RecordLabel,0
RecordedBy,16585,Digital Heartbeat,Song,2204,Sinewsound,RecordLabel,0
DistributedBy,16585,Digital Heartbeat,Song,2204,Sinewsound,RecordLabel,1
InterpolatesFrom,16586,Silicon Serenade,Song,3457,Magnetic Desire,Song,0
InStyleOf,16586,Silicon Serenade,Song,16225,Blueprint Whispers,Song,0
InStyleOf,16586,Silicon Serenade,Song,1841,Ripples and Whispers,Song,0
RecordedBy,16586,Silicon Serenade,Song,278,Eastern Flight Records,RecordLabel,0
PerformerOf,16587,Yang Luo,Person,16586,Silicon Serenade,Song,0
ProducerOf,16587,Yang Luo,Person,16586,Silicon Serenade,Song,1
ComposerOf,16588,Yan Zeng,Person,16586,Silicon Serenade,Song,0
InStyleOf,16589,Machine Learning Melody,Song,16001,The Unbound Forgiver,Song,0
DirectlySamples,16589,Machine Learning Melody,Song,16389,Silent Resilience,Song,0
DirectlySamples,16589,Machine Learning Melody,Song,12923,Clan of Shadows,Song,0
RecordedBy,16589,Machine Learning Melody,Song,168,Cascata Sound,RecordLabel,0
DistributedBy,16589,Machine Learning Melody,Song,168,Cascata Sound,RecordLabel,1
CoverOf,16590,Nerd Nation,Song,14569,Polka Echoes from Stockholm's Archipelago,Song,0
CoverOf,16590,Nerd Nation,Song,10444,Your Time Has Come,Song,0
DistributedBy,16590,Nerd Nation,Song,2971,Echosphere Records,RecordLabel,0
LyricistOf,16591,Yan Zou,Person,16590,Nerd Nation,Song,0
ComposerOf,16592,Xiuying Xu,Person,16590,Nerd Nation,Song,0
PerformerOf,16593,Xiuying Xia,Person,16590,Nerd Nation,Song,0
PerformerOf,16594,Tao Ren,Person,16590,Nerd Nation,Song,0
LyricistOf,16595,Chao Zhao,Person,16590,Nerd Nation,Song,0
PerformerOf,16595,Chao Zhao,Person,16590,Nerd Nation,Song,1
PerformerOf,16596,Xiuying Zeng,Person,16590,Nerd Nation,Song,0
InterpolatesFrom,16597,Silicon Citizen,Album,13413,Snowbound Hearts,Song,0
RecordedBy,16597,Silicon Citizen,Album,2147,Northshore Sound,RecordLabel,0
DistributedBy,16597,Silicon Citizen,Album,2147,Northshore Sound,RecordLabel,1
PerformerOf,16598,Guiying Meng,Person,16597,Silicon Citizen,Album,0
PerformerOf,16599,Juan Fang,Person,16597,Silicon Citizen,Album,0
PerformerOf,16600,Yan Su,Person,16597,Silicon Citizen,Album,0
PerformerOf,16601,Ebony Acevedo,Person,16597,Silicon Citizen,Album,0
PerformerOf,16602,Elizabeth Spence,Person,16597,Silicon Citizen,Album,0
CoverOf,16603,Byte Americana,Song,922,Metamorphosis Protocol,Album,0
InterpolatesFrom,16603,Byte Americana,Song,11603,Shadows Grow Longer After Sunset,Album,0
DistributedBy,16603,Byte Americana,Song,7837,Quantum Quill,RecordLabel,0
LyricistOf,16604,Kelly Briggs,Person,16603,Byte Americana,Song,0
RecordedBy,16605,Motherboard Republic,Song,5979,Navio Rhythms,RecordLabel,0
PerformerOf,16606,Matthew James,Person,16605,Motherboard Republic,Song,0
LyricistOf,16606,Matthew James,Person,16605,Motherboard Republic,Song,1
RecordedBy,16607,"Marcin, Payback Is Coming",Song,375,Midnight Groove,RecordLabel,0
LyricistOf,16608,Yang Yin,Person,16607,"Marcin, Payback Is Coming",Song,0
PerformerOf,16609,Yang Chang,Person,16607,"Marcin, Payback Is Coming",Song,0
PerformerOf,16610,Yang Hao,Person,16607,"Marcin, Payback Is Coming",Song,0
PerformerOf,16611,Juan Shi,Person,16607,"Marcin, Payback Is Coming",Song,0
RecordedBy,16612,Whispers of a Broken Promise,Song,620,99Ascent,RecordLabel,0
DistributedBy,16612,Whispers of a Broken Promise,Song,620,99Ascent,RecordLabel,1
ComposerOf,16613,Brianna Norris,Person,16612,Whispers of a Broken Promise,Song,0
PerformerOf,16613,Brianna Norris,Person,16612,Whispers of a Broken Promise,Song,1
InStyleOf,16614,"Tonight, You'll Remember My Name",Song,12052,Chapters Yet Unwritten,Song,0
RecordedBy,16614,"Tonight, You'll Remember My Name",Song,12057,Echo Pulse,RecordLabel,0
DistributedBy,16614,"Tonight, You'll Remember My Name",Song,12057,Echo Pulse,RecordLabel,1
InterpolatesFrom,16615,The Revenge We Never Spoke Of,Song,912,Footsteps of Men,Song,0
InStyleOf,16615,The Revenge We Never Spoke Of,Song,6367,Lips Like Silk,Album,0
InStyleOf,16615,The Revenge We Never Spoke Of,Song,13374,Crown of Eternity,Song,0
RecordedBy,16615,The Revenge We Never Spoke Of,Song,729,Nixon's Vinyl,RecordLabel,0
DistributedBy,16615,The Revenge We Never Spoke Of,Song,729,Nixon's Vinyl,RecordLabel,1
InterpolatesFrom,16616,Amplified Whispers,Song,12817,Twilight's Forgotten Composition,Song,0
InStyleOf,16616,Amplified Whispers,Song,15605,Quiet Surrender,Album,0
RecordedBy,16616,Amplified Whispers,Song,11865,Stará Melodie,RecordLabel,0
InStyleOf,16617,Static and Soul,Song,5283,Dial Tone Goodbye,Song,0
InterpolatesFrom,16617,Static and Soul,Song,14610,Denial's Embrace,Song,0
CoverOf,16617,Static and Soul,Song,10600,Voices of the Motherland,Song,0
LyricalReferenceTo,16617,Static and Soul,Song,3407,Splitting the Difference,Song,0
RecordedBy,16617,Static and Soul,Song,174,Echo Chamber Records,RecordLabel,0
DistributedBy,16617,Static and Soul,Song,174,Echo Chamber Records,RecordLabel,1
RecordedBy,16618,Feedback Frequencies,Song,460,Crossroads & Highways,RecordLabel,0
DistributedBy,16618,Feedback Frequencies,Song,460,Crossroads & Highways,RecordLabel,1
LyricistOf,16619,Xiuying Sun,Person,16618,Feedback Frequencies,Song,0
CoverOf,16620,Electric Vocal Echo,Album,9237,Nautical Whispers of the North Sea,Song,0
DistributedBy,16620,Electric Vocal Echo,Album,13286,Marsala Music,RecordLabel,0
RecordedBy,16621,Strength in Softness,Song,4804,Alpine Echo Records,RecordLabel,0
ComposerOf,16622,William Blair,Person,16621,Strength in Softness,Song,0
PerformerOf,16623,Patrick Walsh,Person,16621,Strength in Softness,Song,0
ProducerOf,16623,Patrick Walsh,Person,16621,Strength in Softness,Song,1
DirectlySamples,16624,Unbreakable Crown,Song,15422,Svaté Echo Tvého Dechu,Song,0
DirectlySamples,16624,Unbreakable Crown,Song,5425,Memories of the Nordic Maiden,Song,0
DirectlySamples,16624,Unbreakable Crown,Song,10673,Gravel Road Home,Song,0
LyricalReferenceTo,16624,Unbreakable Crown,Song,7114,Shadows of Memory,Album,0
InStyleOf,16624,Unbreakable Crown,Song,1841,Ripples and Whispers,Song,0
LyricalReferenceTo,16624,Unbreakable Crown,Song,11300,Flipped Frontier,Album,0
RecordedBy,16624,Unbreakable Crown,Song,8674,Omega Pulse Records,RecordLabel,0
DistributedBy,16624,Unbreakable Crown,Song,8674,Omega Pulse Records,RecordLabel,1
LyricistOf,16625,Gina Lehmann-Süßebier,Person,16624,Unbreakable Crown,Song,0
InStyleOf,16626,Whispers of Her Resilience,Song,9003,Echoes of Departure,Song,0
RecordedBy,16626,Whispers of Her Resilience,Song,15197,Thermopolium Records,RecordLabel,0
PerformerOf,16627,Xiuying Duan,Person,16626,Whispers of Her Resilience,Song,0
PerformerOf,16628,Qiang Ding,Person,16626,Whispers of Her Resilience,Song,0
PerformerOf,16629,Qiang Ye,Person,16626,Whispers of Her Resilience,Song,0
PerformerOf,16630,Lei Zou,Person,16626,Whispers of Her Resilience,Song,0
ProducerOf,16630,Lei Zou,Person,16626,Whispers of Her Resilience,Song,1
CoverOf,16631,Daughters Rising,Song,2489,Unwritten Horizons,Song,0
InStyleOf,16631,Daughters Rising,Song,5913,Love's Ghosting,Album,0
RecordedBy,16631,Daughters Rising,Song,416,Gagnef Groove,RecordLabel,0
InStyleOf,16632,Surrender to My Heart,Song,3931,Wrinkles and Wisdom,Song,0
LyricalReferenceTo,16632,Surrender to My Heart,Song,12245,Harbor Harmony,Song,0
LyricalReferenceTo,16632,Surrender to My Heart,Song,12858,Parade of Painted Spirits,Song,0
InterpolatesFrom,16632,Surrender to My Heart,Song,3688,Distant Farewell,Song,0
InterpolatesFrom,16632,Surrender to My Heart,Song,9116,Whispers of the Celestial Goddess,Song,0
LyricalReferenceTo,16632,Surrender to My Heart,Song,14118,Whispers Between Snowflakes,Song,0
InStyleOf,16632,Surrender to My Heart,Song,1849,Waves Beneath My Feet,Song,0
DistributedBy,16632,Surrender to My Heart,Song,1852,Orge Resonance,RecordLabel,0
PerformerOf,16633,Guiying Jin,Person,16632,Surrender to My Heart,Song,0
PerformerOf,16634,Ming Xu,Person,16632,Surrender to My Heart,Song,0
InStyleOf,16635,Cascade of Devotion,Album,9129,Tipsy Toes Tango,Song,0
RecordedBy,16635,Cascade of Devotion,Album,728,Equatorial Echo,RecordLabel,0
ComposerOf,16636,Hansh Dyal,Person,16635,Cascade of Devotion,Album,0
PerformerOf,16637,Nishith Sachar,Person,16635,Cascade of Devotion,Album,0
LyricalReferenceTo,16638,Unburden Your Affection,Album,6072,Whispers of My Homeland,Song,0
RecordedBy,16638,Unburden Your Affection,Album,4673,Southern Sentinel,RecordLabel,0
DistributedBy,16638,Unburden Your Affection,Album,12057,Echo Pulse,RecordLabel,0
PerformerOf,16639,Recep Schüler,Person,16638,Unburden Your Affection,Album,0
PerformerOf,16640,Rosa-Maria Beyer,Person,16638,Unburden Your Affection,Album,0
ProducerOf,16640,Rosa-Maria Beyer,Person,16638,Unburden Your Affection,Album,1
DistributedBy,16641,"Soft Embrace, Tender Grace",Song,238,Arrondissement Records,RecordLabel,0
ComposerOf,16642,Alexis Hawkins,Person,16641,"Soft Embrace, Tender Grace",Song,0
PerformerOf,16643,Katrina Maynard,Person,16641,"Soft Embrace, Tender Grace",Song,0
PerformerOf,16644,Samantha Andrews,Person,16641,"Soft Embrace, Tender Grace",Song,0
ProducerOf,16644,Samantha Andrews,Person,16641,"Soft Embrace, Tender Grace",Song,1
ComposerOf,16645,Samantha Dawson,Person,16641,"Soft Embrace, Tender Grace",Song,0
RecordedBy,16646,Sunlit Whispers,Song,1022,Siberian Sound Collective,RecordLabel,0
DistributedBy,16646,Sunlit Whispers,Song,1023,Tinsmith Records,RecordLabel,0
ComposerOf,16647,Breanna Neal,Person,16646,Sunlit Whispers,Song,0
PerformerOf,16647,Breanna Neal,Person,16646,Sunlit Whispers,Song,1
PerformerOf,16648,Haley Williams,Person,16646,Sunlit Whispers,Song,0
PerformerOf,16649,Jamie Davis,Person,16646,Sunlit Whispers,Song,0
ProducerOf,16649,Jamie Davis,Person,16646,Sunlit Whispers,Song,1
PerformerOf,16650,Wei Zhang,Person,16646,Sunlit Whispers,Song,0
LyricistOf,16651,Min Zhong,Person,16646,Sunlit Whispers,Song,0
PerformerOf,16651,Min Zhong,Person,16646,Sunlit Whispers,Song,1
RecordedBy,16652,Endless July,Song,416,Gagnef Groove,RecordLabel,0
DistributedBy,16652,Endless July,Song,416,Gagnef Groove,RecordLabel,1
RecordedBy,16653,Golden Hours,Song,173,Blue Bayou Sound,RecordLabel,0
DistributedBy,16653,Golden Hours,Song,459,Larchmont Sound,RecordLabel,0
PerformerOf,16654,Guiying Lu,Person,16653,Golden Hours,Song,0
PerformerOf,16655,Nicole Anderson,Person,16653,Golden Hours,Song,0
ComposerOf,16656,Joshua Holmes,Person,16653,Golden Hours,Song,0
PerformerOf,16656,Joshua Holmes,Person,16653,Golden Hours,Song,1
PerformerOf,16657,Ping Cai,Person,16653,Golden Hours,Song,0
LyricalReferenceTo,16658,Barefoot Horizons,Song,1524,Baroque Whispers of the Throne,Song,0
InStyleOf,16658,Barefoot Horizons,Song,15189,Fragments of a Forgotten Crown,Song,0
InStyleOf,16658,Barefoot Horizons,Song,2403,Royal Whispers,Song,0
RecordedBy,16658,Barefoot Horizons,Song,1569,Drama Circle Records,RecordLabel,0
CoverOf,16659,Hey Now!,Album,7263,Dusk's Melodic Embrace,Album,0
RecordedBy,16659,Hey Now!,Album,16664,Arcadia Bay College,RecordLabel,0
LyricistOf,16660,Jacques Imbert de la Munoz,Person,16659,Hey Now!,Album,0
PerformerOf,16661,Anouk Carre,Person,16659,Hey Now!,Album,0
PerformerOf,16662,Alex Leblanc,Person,16659,Hey Now!,Album,0
PerformerOf,16663,Madeleine Raymond,Person,16659,Hey Now!,Album,0
ProducerOf,16663,Madeleine Raymond,Person,16659,Hey Now!,Album,1
InStyleOf,16665,Listen Up!,Song,962,El Eco de Mis Sentidos (The Echo of My Senses),Song,0
InStyleOf,16665,Listen Up!,Song,14136,Sonnets of the Heart,Song,0
RecordedBy,16665,Listen Up!,Song,16668,Zenith Ridge University,RecordLabel,0
DistributedBy,16665,Listen Up!,Song,16668,Zenith Ridge University,RecordLabel,1
ComposerOf,16666,Megan Bridges,Person,16665,Listen Up!,Song,0
PerformerOf,16666,Megan Bridges,Person,16665,Listen Up!,Song,1
ProducerOf,16667,Caleb Ross,Person,16665,Listen Up!,Song,0
RecordedBy,16669,Calling Out!,Album,11428,Prime Axis Records,RecordLabel,0
DistributedBy,16669,Calling Out!,Album,11428,Prime Axis Records,RecordLabel,1
RecordedBy,16670,Wake Up!,Song,969,Swiss Rhythm Studios,RecordLabel,0
LyricistOf,16671,Min Kong,Person,16670,Wake Up!,Song,0
LyricalReferenceTo,16672,Echoes of Electric Rage,Song,10361,Unbroken Chains,Song,0
InterpolatesFrom,16672,Echoes of Electric Rage,Song,12015,Echoes of Midnight,Song,0
RecordedBy,16672,Echoes of Electric Rage,Song,7858,Adriatic Waves,RecordLabel,0
DistributedBy,16672,Echoes of Electric Rage,Song,7858,Adriatic Waves,RecordLabel,1
PerformerOf,16673,Radomír Hruška,Person,16672,Echoes of Electric Rage,Song,0
PerformerOf,16674,Miloš Horváth,Person,16672,Echoes of Electric Rage,Song,0
PerformerOf,16675,Leonard Schwital,Person,16672,Echoes of Electric Rage,Song,0
PerformerOf,16676,Vlastimil Pokorný,Person,16672,Echoes of Electric Rage,Song,0
PerformerOf,16677,Jaroslava Hrubá,Person,16672,Echoes of Electric Rage,Song,0
LyricistOf,16678,Jindřich Zeman,Person,16672,Echoes of Electric Rage,Song,0
PerformerOf,16678,Jindřich Zeman,Person,16672,Echoes of Electric Rage,Song,1
InterpolatesFrom,16679,Stormborn Horizon,Song,12558,Dancing Through Life,Album,0
